Afrika	Afrique
Category:Wikimedia	Catégorie:Wikimedia
Category:Radio	Catégorie:Radio
Category:Xayawaan	Catégorie:Animal
Category:Jamhuriyadda	Catégorie:République
Category:Muqdisho	Catégorie:Mogadiscio
Category:Jilaaga barasiiliyanka	Catégorie:Actrice brésilienne
Category:Bartamaha Ameerika	Catégorie:Amérique centrale
Category:Caasimadaha	Catégorie:Capitale de pays
Category:Magaalooyinka Hindiya	Catégorie:Ville de l'Inde
Category:Isgaarsiinta	Catégorie:Télécommunications
Category:Gaadiidka	Catégorie:Transport
Category:Ameerikada waqooyi	Catégorie:Amérique du Nord
Category:Harraha	Catégorie:Lac
Category:Saxaabada	Catégorie:Sahaba
Category:Calamada	Catégorie:Drapeau
Template:Macluumaad luqadda	Modèle:Infobox Langue
Category:Dimoqraadi	Catégorie:Démocratie
Kaaroot	Carotte
Category:Caasimadaha afrika	Catégorie:Capitale d'Afrique
Template:Gobolada Soomaaliya	Modèle:Palette Régions de Somalie
Category:Komunistiyaasha Jarmalka	Catégorie:Communiste allemand
Category:Magaalooyinka Soomaaliya	Catégorie:Ville de Somalie
Category:Magaalooyinka Jabuuti	Catégorie:Ville de Djibouti
Category:Guurka	Catégorie:Mariage
Template:So	Modèle:So
Category:Lahjadaha looga hadlo Soomaaliya	Catégorie:Langue de Somalie
Category:Caasimadaha yurub	Catégorie:Capitale européenne
Category:Somaliland	Catégorie:Somaliland
Template:Country data Puntland	Modèle:Country data Pount
Template:H:title	Modèle:H:title
Category:Caafimaadka	Catégorie:Santé
Template:Country data Canada	Modèle:Country data Canada
Template:Coord/display/inline,title	Modèle:Coord/display/inline,title
Template:Flag	Modèle:Pays
Template:Country data Malawi	Modèle:Country data Malawi
Template:Country data South Yemen	Modèle:Country data République démocratique populaire du Yémen
Template:Country data Uganda	Modèle:Country data Ouganda
Template:Country data Yemen	Modèle:Country data Yémen
Template:Lang-pl	Modèle:Lang-pl
Category:Buuraha Soomaaliya	Catégorie:Montagne de Somalie
The Narrative	The Narrative
Portal:Xisaab	Portail:Mathématiques
Trojany	Trojany (Mazovie)
Category:Wadamada Aasiya	Catégorie:Pays d'Asie
Template:Jawiga	Modèle:Palette Temps (météorologie)
Category:Wikipedia uncategorized templates	Catégorie:Modèle à catégoriser
Portal:Siyaasadda	Portail:Politique
Portal:Qaynuun	Portail:Droit
Category:Abidjan	Catégorie:Abidjan
Tiirarka Iimaanka	Foi musulmane
Category:Antananarifo	Catégorie:Antananarivo
Lug (xubin)	Jambe
Category:Bamako	Catégorie:Bamako
Template:Colonne	Modèle:Multicol
Eray bixin	Terminologie
Category:Esperanto	Catégorie:Espéranto
Template:Lang-sv	Modèle:Lang-sv
Khilaafadii Umawiyiinta	Omeyyades
Portal:Kimistari	Portail:Chimie
Category:Linux	Catégorie:Linux
Category:Soomaali Galbeed	Catégorie:Région Somali
Category:Siyaasada Soomaaliya	Catégorie:Politique en Somalie
Category:Komunistiyaasha	Catégorie:Communiste
Category:Qiyaasaha Masaafooyinka	Catégorie:Unité de longueur
Category:Midabada	Catégorie:Couleur
Category:Triboli	Catégorie:Tripoli
Category:Jaamacadaha Soomaaliya	Catégorie:Université somalienne
Category:User nl-4	Catégorie:Utilisateur nl-4
Template:Country data Somalia	Modèle:Country data Somalie
Template:Image label begin	Modèle:Image label début
Category:Magaalooyinka Soomaali Galbeed	Catégorie:Ville de la région Somali
Category:Suuradaha Qur'aanka	Catégorie:Sourate
Template:Tirada Maqaalada Cusub	Modèle:Nombre de bons articles
Category:User en-1	Catégorie:Utilisateur en-1
Category:Saabaan	Catégorie:Meuble
Category:Gacamada caalamka	Catégorie:Golfe
Template:Turjumid	Modèle:Traduction incomplète
Portal:Caafimaad	Portail:Médecine
Template:Afarta xilli	Modèle:Palette Saison
Template:User nl-3	Modèle:Utilisateur nl-3
Template:Madaxweyneyaashii Soomaaliya	Modèle:Palette Président somalien
Template:Wayback	Modèle:Lien mort archive
Template:IPA-it	Modèle:API-it
Portal:Soomaaliya	Portail:Somalie
Template:Efn	Modèle:Efn
Gobolka Saylac iyo Lughaya	État de Saylac et Lughaya
Parvoviruses	Parvoviridae
Wikipedia:Editnotice	Wikipédia:Notice d'édition
Template:Qoraal qarsoon	Modèle:Section déroulante début
Adnan Januzaj	Adnan Januzaj
Gobolada Soomaaliya	Régions de Somalie
Barkhad Cabdi	Barkhad Abdi
Special:RecentChanges	Spécial:Modifications récentes
Aqriste	Lecteur
Kaniisad	Église
Category:Wabiyada Afrika	Catégorie:Cours d'eau d'Afrique
