Afrika	Afrique
Jamii:Waliozaliwa 1495	Catégorie:Naissance en 1495
Jamii:1496	Catégorie:1496
Jamii:User ru-2	Catégorie:Utilisateur ru-2
Jamii:Waliofariki 1496	Catégorie:Décès en 1496
Jamii:1497	Catégorie:1497
Jamii:Waliozaliwa 1497	Catégorie:Naissance en 1497
Jamii:1498	Catégorie:1498
Jamii:User ru-4	Catégorie:Utilisateur ru-4
Jamii:Waliozaliwa 1499	Catégorie:Naissance en 1499
Jamii:1500	Catégorie:1500
Jamii:Waliofariki 1500	Catégorie:Décès en 1500
Jamii:1501	Catégorie:1501
Jamii:Waliozaliwa 1501	Catégorie:Naissance en 1501
Jamii:User rw	Catégorie:Utilisateur rw
Jamii:Waliofariki 1501	Catégorie:Décès en 1501
Jamii:Elimu ya Ufalme wa Muungano	Catégorie:Éducation au Royaume-Uni
Jamii:User rw-1	Catégorie:Utilisateur rw-1
Jamii:Waliozaliwa 1502	Catégorie:Naissance en 1502
Jamii:Waliofariki 1502	Catégorie:Décès en 1502
Jamii:Waliozaliwa 1503	Catégorie:Naissance en 1503
Jamii:Waliozaliwa 1504	Catégorie:Naissance en 1504
Jamii:Waliofariki 1504	Catégorie:Décès en 1504
Jamii:Waliozaliwa 1505	Catégorie:Naissance en 1505
Jamii:Waliozaliwa 1506	Catégorie:Naissance en 1506
Jamii:1507	Catégorie:1507
Jamii:Waliofariki 1507	Catégorie:Décès en 1507
Jamii:Waliozaliwa 1508	Catégorie:Naissance en 1508
Jamii:Waliozaliwa 1509	Catégorie:Naissance en 1509
Jamii:Waliozaliwa 1510	Catégorie:Naissance en 1510
Jamii:1511	Catégorie:1511
Jamii:Waliofariki 1511	Catégorie:Décès en 1511
Jamii:Waliozaliwa 1512	Catégorie:Naissance en 1512
Jamii:Waliozaliwa 1513	Catégorie:Naissance en 1513
Jamii:1514	Catégorie:1514
Jamii:Waliofariki 1514	Catégorie:Décès en 1514
Jamii:Waliozaliwa 1515	Catégorie:Naissance en 1515
Jamii:Waliozaliwa 1516	Catégorie:Naissance en 1516
Jamii:1517	Catégorie:1517
Jamii:Waliofariki 1517	Catégorie:Décès en 1517
Jamii:Waliozaliwa 1518	Catégorie:Naissance en 1518
Jamii:Waliozaliwa 1519	Catégorie:Naissance en 1519
Jamii:Waliofariki 1519	Catégorie:Décès en 1519
Jamii:1520	Catégorie:1520
Jamii:Waliofariki 1520	Catégorie:Décès en 1520
Jamii:Waliozaliwa 1521	Catégorie:Naissance en 1521
Jamii:Waliozaliwa 1522	Catégorie:Naissance en 1522
Jamii:User sk-1	Catégorie:Utilisateur sk-1
Jamii:Waliozaliwa 1523	Catégorie:Naissance en 1523
Jamii:Waliozaliwa 1524	Catégorie:Naissance en 1524
Jamii:Waliofariki 1524	Catégorie:Décès en 1524
Jamii:Waliozaliwa 1525	Catégorie:Naissance en 1525
Jamii:1526	Catégorie:1526
Jamii:Waliofariki 1526	Catégorie:Décès en 1526
Jamii:Waliozaliwa 1527	Catégorie:Naissance en 1527
Jamii:Waliozaliwa 1528	Catégorie:Naissance en 1528
Jamii:Waliozaliwa 1529	Catégorie:Naissance en 1529
Jamii:Waliofariki 1529	Catégorie:Décès en 1529
Jamii:Waliozaliwa 1530	Catégorie:Naissance en 1530
Jamii:Waliozaliwa 1531	Catégorie:Naissance en 1531
Jamii:1532	Catégorie:1532
Jamii:Waliozaliwa 1532	Catégorie:Naissance en 1532
Jamii:Waliofariki 1532	Catégorie:Décès en 1532
Jamii:Waliozaliwa 1533	Catégorie:Naissance en 1533
Jamii:1534	Catégorie:1534
Jamii:Waliofariki 1534	Catégorie:Décès en 1534
Jamii:Waliofariki 1535	Catégorie:Décès en 1535
Jamii:Waliozaliwa 1536	Catégorie:Naissance en 1536
Jamii:Waliozaliwa 1537	Catégorie:Naissance en 1537
Jamii:1538	Catégorie:1538
Jamii:Waliozaliwa 1538	Catégorie:Naissance en 1538
Jamii:Waliofariki 1538	Catégorie:Décès en 1538
Jamii:Waliozaliwa 1539	Catégorie:Naissance en 1539
Jamii:Waliofariki 1539	Catégorie:Décès en 1539
Jamii:Waliozaliwa 1540	Catégorie:Naissance en 1540
Jamii:1541	Catégorie:1541
Jamii:Waliozaliwa 1541	Catégorie:Naissance en 1541
Jamii:1542	Catégorie:1542
Jamii:1543	Catégorie:1543
Jamii:Waliozaliwa 1543	Catégorie:Naissance en 1543
Jamii:1544	Catégorie:1544
Jamii:Waliozaliwa 1544	Catégorie:Naissance en 1544
Jamii:Waliofariki 1544	Catégorie:Décès en 1544
Jamii:User sv-1	Catégorie:Utilisateur sv-1
Jamii:1545	Catégorie:1545
Jamii:Waliofariki 1545	Catégorie:Décès en 1545
Jamii:Waliozaliwa 1546	Catégorie:Naissance en 1546
Jamii:1547	Catégorie:1547
Jamii:User sv-N	Catégorie:Utilisateur sv-M
Jamii:1548	Catégorie:1548
Jamii:Waliofariki 1548	Catégorie:Décès en 1548
Jamii:Waliozaliwa 1549	Catégorie:Naissance en 1549
Jamii:1550	Catégorie:1550
Jamii:Waliofariki 1550	Catégorie:Décès en 1550
Jamii:Waliozaliwa 1551	Catégorie:Naissance en 1551
Jamii:Waliofariki 1551	Catégorie:Décès en 1551
Jamii:Waliozaliwa 1552	Catégorie:Naissance en 1552
Jamii:Waliozaliwa 1553	Catégorie:Naissance en 1553
Jamii:1554	Catégorie:1554
Jamii:Waliofariki 1554	Catégorie:Décès en 1554
Jamii:Waliozaliwa 1555	Catégorie:Naissance en 1555
Jamii:Waliozaliwa 1556	Catégorie:Naissance en 1556
Jamii:1557	Catégorie:1557
Jamii:Waliofariki 1557	Catégorie:Décès en 1557
Jamii:1558	Catégorie:1558
Jamii:Waliofariki 1558	Catégorie:Décès en 1558
Jamii:1559	Catégorie:1559
Jamii:Waliozaliwa 1559	Catégorie:Naissance en 1559
Jamii:Waliozaliwa 1560	Catégorie:Naissance en 1560
Jamii:Waliofariki 1560	Catégorie:Décès en 1560
Jamii:Waliozaliwa 1561	Catégorie:Naissance en 1561
Jamii:Waliofariki 1561	Catégorie:Décès en 1561
Jamii:1562	Catégorie:1562
Jamii:Waliofariki 1562	Catégorie:Décès en 1562
Jamii:Waliozaliwa 1563	Catégorie:Naissance en 1563
Jamii:Waliozaliwa 1564	Catégorie:Naissance en 1564
Jamii:1565	Catégorie:1565
Jamii:Waliofariki 1565	Catégorie:Décès en 1565
Jamii:Waliozaliwa 1566	Catégorie:Naissance en 1566
Jamii:1567	Catégorie:1567
Jamii:Waliofariki 1567	Catégorie:Décès en 1567
Jamii:1568	Catégorie:1568
Jamii:Waliofariki 1568	Catégorie:Décès en 1568
Jamii:Waliozaliwa 1569	Catégorie:Naissance en 1569
Jamii:1570	Catégorie:1570
Jamii:Waliozaliwa 1570	Catégorie:Naissance en 1570
Jamii:Waliofariki 1570	Catégorie:Décès en 1570
Jamii:1571	Catégorie:1571
Jamii:Waliofariki 1571	Catégorie:Décès en 1571
Jamii:Waliozaliwa 1572	Catégorie:Naissance en 1572
Jamii:1573	Catégorie:1573
Jamii:Waliozaliwa 1573	Catégorie:Naissance en 1573
Jamii:1574	Catégorie:1574
Jamii:Waliofariki 1574	Catégorie:Décès en 1574
Jamii:Waliozaliwa 1575	Catégorie:Naissance en 1575
Jamii:Waliozaliwa 1576	Catégorie:Naissance en 1576
Jamii:1577	Catégorie:1577
Jamii:Waliofariki 1577	Catégorie:Décès en 1577
Jamii:Waliozaliwa 1578	Catégorie:Naissance en 1578
Jamii:1579	Catégorie:1579
Jamii:Waliofariki 1579	Catégorie:Décès en 1579
Jamii:Waliozaliwa 1580	Catégorie:Naissance en 1580
Jamii:1581	Catégorie:1581
Jamii:Waliofariki 1581	Catégorie:Décès en 1581
Jamii:Waliozaliwa 1582	Catégorie:Naissance en 1582
Jamii:1583	Catégorie:1583
Jamii:Waliofariki 1583	Catégorie:Décès en 1583
Jamii:Waliozaliwa 1585	Catégorie:Naissance en 1585
Jamii:1586	Catégorie:1586
Jamii:Waliofariki 1586	Catégorie:Décès en 1586
Jamii:Waliozaliwa 1587	Catégorie:Naissance en 1587
Jamii:1588	Catégorie:1588
Jamii:Waliofariki 1588	Catégorie:Décès en 1588
Jamii:Waliofariki 1589	Catégorie:Décès en 1589
Jamii:Waliozaliwa 1590	Catégorie:Naissance en 1590
Jamii:1591	Catégorie:1591
Jamii:Waliofariki 1591	Catégorie:Décès en 1591
Jamii:Waliozaliwa 1592	Catégorie:Naissance en 1592
Jamii:Vigezo vya wanawikipedia ru	Catégorie:Langue pour les boîtes utilisateurs/ru
Jamii:1593	Catégorie:1593
Jamii:Waliofariki 1593	Catégorie:Décès en 1593
Jamii:1594	Catégorie:1594
Jamii:Waliofariki 1594	Catégorie:Décès en 1594
Jamii:Waliozaliwa 1595	Catégorie:Naissance en 1595
Jamii:Waliozaliwa 1596	Catégorie:Naissance en 1596
Jamii:1597	Catégorie:1597
Jamii:1598	Catégorie:1598
Jamii:Waliofariki 1598	Catégorie:Décès en 1598
Jamii:Waliozaliwa 1599	Catégorie:Naissance en 1599
Jamii:1600	Catégorie:1600
Jamii:1601	Catégorie:1601
Jamii:Waliofariki 1601	Catégorie:Décès en 1601
Jamii:Waliozaliwa 1602	Catégorie:Naissance en 1602
Jamii:1603	Catégorie:1603
Jamii:Waliofariki 1603	Catégorie:Décès en 1603
Jamii:Waliofariki 1604	Catégorie:Décès en 1604
Jamii:Waliozaliwa 1605	Catégorie:Naissance en 1605
Jamii:1606	Catégorie:1606
Jamii:Waliofariki 1606	Catégorie:Décès en 1606
Jamii:Waliozaliwa 1607	Catégorie:Naissance en 1607
Jamii:1608	Catégorie:1608
Jamii:Waliofariki 1608	Catégorie:Décès en 1608
Jamii:Waliozaliwa 1609	Catégorie:Naissance en 1609
Jamii:Waliozaliwa 1610	Catégorie:Naissance en 1610
Jamii:Waliozaliwa 1612	Catégorie:Naissance en 1612
Jamii:Waliozaliwa 1613	Catégorie:Naissance en 1613
Jamii:Waliozaliwa 1614	Catégorie:Naissance en 1614
Jamii:Waliozaliwa 1615	Catégorie:Naissance en 1615
Jamii:1616	Catégorie:1616
Jamii:1617	Catégorie:1617
Jamii:Waliofariki 1617	Catégorie:Décès en 1617
Jamii:Waliozaliwa 1618	Catégorie:Naissance en 1618
Jamii:1619	Catégorie:1619
Jamii:Waliofariki 1619	Catégorie:Décès en 1619
Jamii:Waliozaliwa 1620	Catégorie:Naissance en 1620
Jamii:1621	Catégorie:1621
Jamii:User tr	Catégorie:Utilisateur tr
Jamii:Waliofariki 1621	Catégorie:Décès en 1621
Jamii:Waliozaliwa 1622	Catégorie:Naissance en 1622
Jamii:1623	Catégorie:1623
Jamii:Waliofariki 1623	Catégorie:Décès en 1623
Jamii:Waliozaliwa 1624	Catégorie:Naissance en 1624
Jamii:1625	Catégorie:1625
Jamii:Waliofariki 1625	Catégorie:Décès en 1625
Jamii:Waliozaliwa 1626	Catégorie:Naissance en 1626
Jamii:User tr-N	Catégorie:Utilisateur tr-M
Jamii:1627	Catégorie:1627
Jamii:1628	Catégorie:1628
Jamii:Waliofariki 1628	Catégorie:Décès en 1628
Jamii:Waliozaliwa 1629	Catégorie:Naissance en 1629
Jamii:1630	Catégorie:1630
Jamii:Waliofariki 1630	Catégorie:Décès en 1630
Jamii:Waliozaliwa 1631	Catégorie:Naissance en 1631
Jamii:1632	Catégorie:1632
Jamii:Waliofariki 1632	Catégorie:Décès en 1632
Jamii:Waliozaliwa 1633	Catégorie:Naissance en 1633
Jamii:1634	Catégorie:1634
Jamii:Waliofariki 1634	Catégorie:Décès en 1634
Jamii:Waliozaliwa 1635	Catégorie:Naissance en 1635
Jamii:1636	Catégorie:1636
Jamii:Waliofariki 1636	Catégorie:Décès en 1636
Jamii:Waliozaliwa 1637	Catégorie:Naissance en 1637
Jamii:1638	Catégorie:1638
Jamii:1639	Catégorie:1639
Jamii:Waliofariki 1639	Catégorie:Décès en 1639
Jamii:Waliozaliwa 1640	Catégorie:Naissance en 1640
Jamii:1641	Catégorie:1641
Jamii:Waliofariki 1641	Catégorie:Décès en 1641
Jamii:Waliozaliwa 1642	Catégorie:Naissance en 1642
Jamii:1643	Catégorie:1643
Jamii:Waliofariki 1643	Catégorie:Décès en 1643
Jamii:Waliozaliwa 1644	Catégorie:Naissance en 1644
Jamii:1645	Catégorie:1645
Jamii:Waliofariki 1645	Catégorie:Décès en 1645
Jamii:1646	Catégorie:1646
Jamii:Waliofariki 1646	Catégorie:Décès en 1646
Jamii:Waliozaliwa 1647	Catégorie:Naissance en 1647
Jamii:1648	Catégorie:1648
Jamii:Waliofariki 1648	Catégorie:Décès en 1648
Jamii:Waliozaliwa 1649	Catégorie:Naissance en 1649
Jamii:1650	Catégorie:1650
Jamii:Waliofariki 1650	Catégorie:Décès en 1650
Jamii:1651	Catégorie:1651
Jamii:Waliofariki 1651	Catégorie:Décès en 1651
Jamii:Waliozaliwa 1652	Catégorie:Naissance en 1652
Jamii:Waliozaliwa 1653	Catégorie:Naissance en 1653
Jamii:1654	Catégorie:1654
Jamii:Waliozaliwa 1654	Catégorie:Naissance en 1654
Jamii:Waliofariki 1654	Catégorie:Décès en 1654
Jamii:Waliozaliwa 1655	Catégorie:Naissance en 1655
Jamii:1656	Catégorie:1656
Jamii:Waliofariki 1656	Catégorie:Décès en 1656
Jamii:Waliozaliwa 1657	Catégorie:Naissance en 1657
Jamii:1658	Catégorie:1658
Jamii:Waliofariki 1658	Catégorie:Décès en 1658
Jamii:1660	Catégorie:1660
Jamii:Waliozaliwa 1660	Catégorie:Naissance en 1660
Jamii:Waliozaliwa 1661	Catégorie:Naissance en 1661
Jamii:1662	Catégorie:1662
Jamii:Waliofariki 1662	Catégorie:Décès en 1662
Jamii:Waliozaliwa 1663	Catégorie:Naissance en 1663
Jamii:1664	Catégorie:1664
Jamii:Waliofariki 1664	Catégorie:Décès en 1664
Jamii:Waliozaliwa 1665	Catégorie:Naissance en 1665
Jamii:Waliozaliwa 1666	Catégorie:Naissance en 1666
Jamii:1667	Catégorie:1667
Jamii:Waliofariki 1667	Catégorie:Décès en 1667
Jamii:Waliofariki 1668	Catégorie:Décès en 1668
Jamii:Waliozaliwa 1669	Catégorie:Naissance en 1669
Jamii:1670	Catégorie:1670
Jamii:Waliofariki 1670	Catégorie:Décès en 1670
Jamii:Waliozaliwa 1671	Catégorie:Naissance en 1671
Jamii:Waliozaliwa 1672	Catégorie:Naissance en 1672
Jamii:Waliozaliwa 1673	Catégorie:Naissance en 1673
Jamii:Waliozaliwa 1674	Catégorie:Naissance en 1674
Jamii:1675	Catégorie:1675
Jamii:Waliofariki 1675	Catégorie:Décès en 1675
Jamii:Waliozaliwa 1676	Catégorie:Naissance en 1676
Jamii:1677	Catégorie:1677
Jamii:Waliofariki 1677	Catégorie:Décès en 1677
Jamii:Waliozaliwa 1678	Catégorie:Naissance en 1678
Jamii:1679	Catégorie:1679
Jamii:Waliozaliwa 1680	Catégorie:Naissance en 1680
Jamii:1681	Catégorie:1681
Jamii:Waliofariki 1681	Catégorie:Décès en 1681
Jamii:1682	Catégorie:1682
Jamii:1683	Catégorie:1683
Jamii:Waliofariki 1683	Catégorie:Décès en 1683
Jamii:Waliozaliwa 1684	Catégorie:Naissance en 1684
Jamii:1685	Catégorie:1685
Jamii:Waliofariki 1685	Catégorie:Décès en 1685
Jamii:Waliozaliwa 1686	Catégorie:Naissance en 1686
Jamii:Waliozaliwa 1687	Catégorie:Naissance en 1687
Jamii:1688	Catégorie:1688
Jamii:Waliofariki 1688	Catégorie:Décès en 1688
Jamii:Waliozaliwa 1689	Catégorie:Naissance en 1689
Jamii:1690	Catégorie:1690
Jamii:Waliofariki 1690	Catégorie:Décès en 1690
Jamii:1692	Catégorie:1692
Jamii:Waliofariki 1692	Catégorie:Décès en 1692
Jamii:Waliozaliwa 1693	Catégorie:Naissance en 1693
Jamii:1694	Catégorie:1694
Jamii:1695	Catégorie:1695
Jamii:Waliofariki 1695	Catégorie:Décès en 1695
Jamii:Waliozaliwa 1696	Catégorie:Naissance en 1696
Jamii:1697	Catégorie:1697
Jamii:1698	Catégorie:1698
Jamii:Waliofariki 1698	Catégorie:Décès en 1698
Jamii:Waliozaliwa 1699	Catégorie:Naissance en 1699
Jamii:1700	Catégorie:1700
Jamii:Waliofariki 1700	Catégorie:Décès en 1700
Jamii:Waliozaliwa 1701	Catégorie:Naissance en 1701
Jamii:Waliozaliwa 1702	Catégorie:Naissance en 1702
Jamii:1703	Catégorie:1703
Jamii:1704	Catégorie:1704
Jamii:Waliofariki 1704	Catégorie:Décès en 1704
Jamii:Waliofariki 1705	Catégorie:Décès en 1705
Jamii:Waliozaliwa 1706	Catégorie:Naissance en 1706
Jamii:1707	Catégorie:1707
Jamii:Waliofariki 1707	Catégorie:Décès en 1707
Jamii:Waliozaliwa 1708	Catégorie:Naissance en 1708
Jamii:1709	Catégorie:1709
Jamii:Waliozaliwa 1709	Catégorie:Naissance en 1709
Jamii:1710	Catégorie:1710
Jamii:Waliofariki 1710	Catégorie:Décès en 1710
Jamii:Waliozaliwa 1711	Catégorie:Naissance en 1711
Jamii:1712	Catégorie:1712
Jamii:Waliofariki 1712	Catégorie:Décès en 1712
Jamii:Waliozaliwa 1713	Catégorie:Naissance en 1713
Jamii:1714	Catégorie:1714
Jamii:Waliofariki 1714	Catégorie:Décès en 1714
Jamii:Waliozaliwa 1715	Catégorie:Naissance en 1715
Jamii:1716	Catégorie:1716
Jamii:1717	Catégorie:1717
Jamii:Waliofariki 1717	Catégorie:Décès en 1717
Jamii:Waliozaliwa 1718	Catégorie:Naissance en 1718
Jamii:1719	Catégorie:1719
Jamii:Waliofariki 1719	Catégorie:Décès en 1719
Jamii:Waliozaliwa 1720	Catégorie:Naissance en 1720
Jamii:1721	Catégorie:1721
Jamii:Waliofariki 1721	Catégorie:Décès en 1721
Jamii:Waliozaliwa 1722	Catégorie:Naissance en 1722
Jamii:Filamu za Western	Catégorie:Western
Jamii:1723	Catégorie:1723
Jamii:Waliofariki 1723	Catégorie:Décès en 1723
Jamii:Waliozaliwa 1724	Catégorie:Naissance en 1724
Jamii:1725	Catégorie:1725
Jamii:Waliofariki 1725	Catégorie:Décès en 1725
Jamii:Shandong	Catégorie:Shandong
Jamii:Yunnan	Catégorie:Yunnan
Jamii:Zhejiang	Catégorie:Zhejiang
Jamii:Qinghai	Catégorie:Qinghai
Jamii:Henan	Catégorie:Henan
Jamii:Hunan	Catégorie:Hunan
Jamii:Waliozaliwa 9	Catégorie:Naissance en 9
Kigezo:Mikoa ya Uholanzi	Modèle:Palette Provinces des Pays-Bas
Jamii:14	Catégorie:14
Jamii:Waliozaliwa 15	Catégorie:Naissance en 15
Jamii:Waliozaliwa 28	Catégorie:Naissance en 28
Jamii:Waliofariki 30	Catégorie:Décès en 30
Jamii:32	Catégorie:32
Walt Disney Animated Classics	Liste des Classiques d'animation Disney
Jamii:Waliofariki 36	Catégorie:Décès en 36
Jamii:Waliozaliwa 39	Catégorie:Naissance en 39
Jamii:Filamu za Italia	Catégorie:Film italien
Jamii:Waliofariki 72	Catégorie:Décès en 72
Jamii:Waliozaliwa 76	Catégorie:Naissance en 76
Jamii:79	Catégorie:79
Jamii:81	Catégorie:81
Jamii:Wanamuziki	Catégorie:Musicien
Jamii:86	Catégorie:86
Jamii:Filamu za 1981	Catégorie:Film sorti en 1981
Jamii:Waliofariki 98	Catégorie:Décès en 98
Jamii:Waliofariki 107	Catégorie:Décès en 107
Jamii:Waliofariki 108	Catégorie:Décès en 108
Jamii:121	Catégorie:121
Jamii:126	Catégorie:126
Jamii:130	Catégorie:130
Jamii:146	Catégorie:146
Kigezo:Lang	Modèle:Langue
Jamii:Waliozaliwa 161	Catégorie:Naissance en 161
Jamii:165	Catégorie:165
Jamii:Watu wa Gambia	Catégorie:Personnalité gambienne
Kigezo:Country data United States	Modèle:Country data États-Unis
Universidade Federal do Recôncavo da Bahia	Université fédérale de Recôncavo da Bahia
Jamii:Waliozaliwa 173	Catégorie:Naissance en 173
Jamii:177	Catégorie:177
Jamii:178	Catégorie:178
Kigezo:Country data Russian SFSR	Modèle:Country data RSFS de Russie
Jamii:Wachoraji wa Marekani	Catégorie:Peintre américain
Jamii:Waliofariki 1969	Catégorie:Décès en 1969
Jamii:Wasanii nchi kwa nchi	Catégorie:Artiste par nationalité
Jamii:Wachoraji	Catégorie:Peintre
Jamii:Waliozaliwa 1881	Catégorie:Naissance en 1881
Jamii:Waliozaliwa 186	Catégorie:Naissance en 186
Kigezo:UEFA teams	Modèle:Palette Équipes nationales masculines UEFA
Jamii:Waliofariki 189	Catégorie:Décès en 189
Jamii:Waliozaliwa 192	Catégorie:Naissance en 192
Jamii:Waliofariki 193	Catégorie:Décès en 193
Jamii:Waandishi wa Iceland	Catégorie:Écrivain islandais
Jamii:200	Catégorie:200
Jamii:Waliofariki 200	Catégorie:Décès en 200
Jamii:Waliofariki 203	Catégorie:Décès en 203
Jamii:208	Catégorie:208
Kigezo:Lang-ky	Modèle:Lang-ky
Jamii:Waliozaliwa 218	Catégorie:Naissance en 218
Jamii:230	Catégorie:230
Kigezo:Manchester United F.C. squad	Modèle:Palette Effectif actuel du Manchester United FC
Jamii:236	Catégorie:236
Jamii:Waliofariki 236	Catégorie:Décès en 236
Jamii:238	Catégorie:238
Jamii:Waliozaliwa 250	Catégorie:Naissance en 250
Jamii:251	Catégorie:251
Jamii:254	Catégorie:254
Jamii:Filamu za 1969	Catégorie:Film sorti en 1969
Jamii:Waliofariki 254	Catégorie:Décès en 254
Jamii:258	Catégorie:258
Jamii:Waliofariki 258	Catégorie:Décès en 258
Jamii:Waliofariki 260	Catégorie:Décès en 260
Jamii:269	Catégorie:269
Jamii:Waliofariki 269	Catégorie:Décès en 269
Jamii:Waliozaliwa 270	Catégorie:Naissance en 270
Jamii:Waliozaliwa 272	Catégorie:Naissance en 272
Jamii:Waliofariki 275	Catégorie:Décès en 275
Jamii:Waliozaliwa 278	Catégorie:Naissance en 278
Jamii:Waandishi wa Uchina	Catégorie:Écrivain chinois
Jamii:282	Catégorie:282
Kigezo:Imdb character	Modèle:Imdb personnage
Jamii:Waliofariki 282	Catégorie:Décès en 282
Jamii:284	Catégorie:284
Jamii:Waliofariki 284	Catégorie:Décès en 284
Jamii:Waliozaliwa 292	Catégorie:Naissance en 292
Jamii:296	Catégorie:296
Jamii:Waliofariki 296	Catégorie:Décès en 296
Jamii:Waliozaliwa 300	Catégorie:Naissance en 300
Jamii:301	Catégorie:301
Jamii:303	Catégorie:303
Jamii:304	Catégorie:304
Jamii:Waliofariki 304	Catégorie:Décès en 304
Jamii:Waandishi wa Hungaria	Catégorie:Écrivain hongrois
Jamii:Waliofariki 305	Catégorie:Décès en 305
Jamii:Waliozaliwa 306	Catégorie:Naissance en 306
Jamii:307	Catégorie:307
Jamii:310	Catégorie:310
Jamii:Waliofariki 310	Catégorie:Décès en 310
Jamii:312	Catégorie:312
Jamii:Waliofariki 312	Catégorie:Décès en 312
Jamii:314	Catégorie:314
Jamii:Waliofariki 314	Catégorie:Décès en 314
Jamii:Waliozaliwa 315	Catégorie:Naissance en 315
Kigezo:Spain Squad 2008 UEFA Euro	Modèle:Palette Espagne euro 2008
Jamii:319	Catégorie:319
Jamii:321	Catégorie:321
Kigezo:Portugal Squad 2008 UEFA Euro	Modèle:Palette Portugal euro 2008
Jamii:Waliozaliwa 329	Catégorie:Naissance en 329
Jamii:335	Catégorie:335
Jamii:Waliofariki 335	Catégorie:Décès en 335
Jamii:337	Catégorie:337
Jamii:Waliofariki 337	Catégorie:Décès en 337
Jamii:Waliofariki 343	Catégorie:Décès en 343
Jamii:347	Catégorie:347
Jamii:Waliofariki 348	Catégorie:Décès en 348
Jamii:Waliozaliwa 354	Catégorie:Naissance en 354
Jamii:355	Catégorie:355
Jamii:367	Catégorie:367
Jamii:Waliofariki 367	Catégorie:Décès en 367
Jamii:370	Catégorie:370
Jamii:373	Catégorie:373
Jamii:Waliofariki 373	Catégorie:Décès en 373
Jamii:Miji ya Eritrea	Catégorie:Ville d'Érythrée
Jamii:Lugha za Eritrea	Catégorie:Langue d'Érythrée
Jamii:384	Catégorie:384
Jamii:Lugha za Ubelgiji	Catégorie:Langue de Belgique
Jamii:386	Catégorie:386
Jamii:Waliofariki 386	Catégorie:Décès en 386
Jamii:390	Catégorie:390
Jamii:Waliofariki 390	Catégorie:Décès en 390
Jamii:396	Catégorie:396
Kigezo:OrsonWelles	Modèle:Palette Orson Welles
Jamii:400	Catégorie:400
Jamii:Waliozaliwa 401	Catégorie:Naissance en 401
Jamii:406	Catégorie:406
Jamii:Waliofariki 408	Catégorie:Décès en 408
Jamii:Waliofariki 410	Catégorie:Décès en 410
Jamii:417	Catégorie:417
Jamii:Waliofariki 417	Catégorie:Décès en 417
Jamii:419	Catégorie:419
Jamii:Waliozaliwa 420	Catégorie:Naissance en 420
Jamii:Waliofariki 422	Catégorie:Décès en 422
Jamii:Waliofariki 430	Catégorie:Décès en 430
Jamii:Filamu za 1986	Catégorie:Film sorti en 1986
Jamii:Waliofariki 455	Catégorie:Décès en 455
Jamii:457	Catégorie:457
Jamii:Waliofariki 457	Catégorie:Décès en 457
Jamii:468	Catégorie:468
Jamii:Waliofariki 468	Catégorie:Décès en 468
Jamii:Waliozaliwa 480	Catégorie:Naissance en 480
Jamii:484	Catégorie:484
Jamii:492	Catégorie:492
Jamii:Waliofariki 492	Catégorie:Décès en 492
Jamii:496	Catégorie:496
Jamii:Waliofariki 496	Catégorie:Décès en 496
Jamii:Waliofariki 498	Catégorie:Décès en 498
Kigezo:Country data Serbia and Montenegro	Modèle:Country data Serbie-et-Monténégro
Jamii:Waliozaliwa 1944	Catégorie:Naissance en 1944
Jamii:Waliozaliwa 521	Catégorie:Naissance en 521
Jamii:523	Catégorie:523
Jamii:Waliofariki 523	Catégorie:Décès en 523
Jamii:Waliofariki 530	Catégorie:Décès en 530
Kigezo:User ro-1	Modèle:Utilisateur ro-1
Jamii:532	Catégorie:532
Jamii:Waliofariki 532	Catégorie:Décès en 532
Jamii:535	Catégorie:535
Jamii:536	Catégorie:536
Jamii:537	Catégorie:537
Jamii:Waliofariki 537	Catégorie:Décès en 537
Jamii:Waliozaliwa 540	Catégorie:Naissance en 540
Jamii:547	Catégorie:547
Jamii:Waliozaliwa 1932	Catégorie:Naissance en 1932
Jamii:Waliozaliwa 550	Catégorie:Naissance en 550
Jamii:Waliozaliwa karne ya 1	Catégorie:Naissance au Ier siècle
Jamii:Waliozaliwa 48	Catégorie:Naissance en 48
Jamii:Waliozaliwa 1934	Catégorie:Naissance en 1934
Jamii:Waliozaliwa karne ya 2	Catégorie:Naissance au IIe siècle
Jamii:Waliozaliwa 1935	Catégorie:Naissance en 1935
Jamii:Waliozaliwa karne ya 3	Catégorie:Naissance au IIIe siècle
Jamii:Waliozaliwa karne ya 4	Catégorie:Naissance au IVe siècle
Jamii:Waliozaliwa karne ya 5	Catégorie:Naissance au Ve siècle
Jamii:560	Catégorie:560
Jamii:Waliozaliwa karne ya 6	Catégorie:Naissance au VIe siècle
Jamii:Miti	Catégorie:Arbre
Jamii:Waliozaliwa karne ya 7	Catégorie:Naissance au VIIe siècle
Jamii:Waliozaliwa 1941	Catégorie:Naissance en 1941
Jamii:Waliozaliwa 676	Catégorie:Naissance en 676
Jamii:Waliozaliwa karne ya 8	Catégorie:Naissance au VIIIe siècle
Jamii:Waliozaliwa 701	Catégorie:Naissance en 701
Jamii:Waliozaliwa 760	Catégorie:Naissance en 760
Jamii:Waliozaliwa 790	Catégorie:Naissance en 790
Jamii:Waliozaliwa karne ya 9	Catégorie:Naissance au IXe siècle
Jamii:Waliozaliwa 815	Catégorie:Naissance en 815
